center_x,center_y,left_distance,right_distance
4.407567433159263359e+00,1.297249266458300809e+01,9.250000000000000444e-01,8.250000000000000666e-01
4.369870487177716534e+00,1.300469180603735886e+01,9.500000000000000666e-01,8.000000000000000444e-01
4.334093457866387666e+00,1.303015713420979793e+01,9.750000000000000888e-01,8.000000000000000444e-01
4.300289159485780388e+00,1.306565794452243523e+01,1.025000000000000133e+00,8.000000000000000444e-01
4.268569385500208924e+00,1.310273564772372623e+01,1.100000000000000089e+00,8.250000000000000666e-01
4.247425004432320073e+00,1.314131940001031396e+01,1.150000000000000133e+00,8.000000000000000444e-01
4.220108645545754378e+00,1.318124725678515219e+01,1.225000000000000089e+00,8.000000000000000444e-01
4.203563278625189525e+00,1.322252209952323199e+01,1.250000000000000000e+00,8.250000000000000666e-01
4.180909983310584721e+00,1.326503354366500353e+01,1.325000000000000178e+00,8.500000000000000888e-01
4.168930617758739743e+00,1.330866679042000911e+01,1.475000000000000089e+00,9.500000000000000666e-01
4.159166214161129638e+00,1.335322815877582237e+01,1.425000000000000044e+00,9.250000000000000444e-01
4.151533260428607264e+00,1.339870295119662558e+01,1.250000000000000000e+00,2.850000000000000089e+00
4.154433988161522429e+00,1.344497533654014632e+01,1.200000000000000178e+00,2.800000000000000266e+00
4.150863173303159570e+00,1.349193723334635919e+01,1.200000000000000178e+00,8.000000000000000444e-01
4.149090299444105234e+00,1.353948891458513337e+01,1.150000000000000133e+00,8.000000000000000444e-01
4.149077604277396247e+00,1.358746322887935065e+01,1.100000000000000089e+00,7.500000000000000000e-01
4.150607111389472692e+00,1.363587963555885096e+01,1.000000000000000000e+00,8.000000000000000444e-01
4.162048322321144411e+00,1.368458521869578881e+01,1.000000000000000000e+00,7.500000000000000000e-01
4.166387042509758665e+00,1.373361386991420829e+01,1.000000000000000000e+00,7.000000000000000666e-01
4.172011347893448630e+00,1.378282686215574770e+01,9.500000000000000666e-01,7.000000000000000666e-01
4.178738089060717087e+00,1.383219486779379892e+01,9.000000000000000222e-01,7.000000000000000666e-01
4.186500345356128250e+00,1.388169184404275036e+01,8.750000000000000000e-01,7.000000000000000666e-01
4.203644348798863284e+00,1.393129526151431818e+01,8.750000000000000000e-01,6.750000000000000444e-01
4.213314951458731805e+00,1.398098524163254552e+01,9.000000000000000222e-01,7.000000000000000666e-01
4.223876140404009050e+00,1.403074487608161292e+01,8.500000000000000888e-01,7.500000000000000000e-01
4.235295285599932846e+00,1.408055997085193667e+01,8.000000000000000444e-01,7.500000000000000000e-01
4.247467014428740306e+00,1.413041905061806247e+01,8.250000000000000666e-01,7.250000000000000888e-01
4.268868348183277206e+00,1.418031233327362628e+01,8.250000000000000666e-01,7.250000000000000888e-01
4.282506169613277791e+00,1.423023195222717874e+01,8.250000000000000666e-01,7.750000000000000222e-01
4.296951828286399433e+00,1.428017165753351847e+01,7.750000000000000222e-01,8.000000000000000444e-01
4.320488224443936431e+00,1.433012654286400966e+01,8.000000000000000444e-01,7.500000000000000000e-01
4.336363260614522375e+00,1.438009308458268620e+01,7.500000000000000000e-01,8.000000000000000444e-01
4.361362925316283778e+00,1.443006819556679687e+01,8.000000000000000444e-01,7.500000000000000000e-01
4.378475614076814182e+00,1.448004983897174824e+01,7.500000000000000000e-01,8.000000000000000444e-01
4.404659498232813775e+00,1.453003612445277604e+01,7.500000000000000000e-01,7.500000000000000000e-01
4.422971169416007875e+00,1.458002596444484666e+01,7.500000000000000000e-01,8.000000000000000444e-01
4.450262458121140519e+00,1.463001849479465832e+01,7.500000000000000000e-01,7.500000000000000000e-01
4.469591118197874913e+00,1.468001303596726714e+01,7.500000000000000000e-01,7.750000000000000222e-01
4.497733174132314993e+00,1.473000905815995054e+01,7.500000000000000000e-01,7.500000000000000000e-01
4.517848040653392516e+00,1.478000615096852677e+01,7.500000000000000000e-01,7.750000000000000222e-01
4.546786078998928282e+00,1.483000399603458774e+01,7.000000000000000666e-01,8.250000000000000666e-01
4.567712039152535652e+00,1.488000234428847079e+01,7.250000000000000888e-01,7.750000000000000222e-01
4.597305209880457433e+00,1.493000099525084323e+01,7.750000000000000222e-01,7.750000000000000222e-01
4.618735443705398680e+00,1.497999978038099833e+01,7.750000000000000222e-01,7.750000000000000222e-01
4.648786882361822137e+00,1.502999854718144590e+01,7.750000000000000222e-01,7.750000000000000222e-01
4.670704865898575697e+00,1.507999714482006226e+01,7.750000000000000222e-01,7.750000000000000222e-01
4.701095503647541030e+00,1.512999541073087784e+01,8.000000000000000444e-01,7.500000000000000000e-01
4.731712574467252352e+00,1.517999315721754527e+01,7.750000000000000222e-01,7.750000000000000222e-01
