center_x,center_y,left_distance,right_distance
6.350000000000000533e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
6.200000000000000178e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
6.050000000000000711e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
5.900000000000000355e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
5.750000000000000000e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
5.600000000000000533e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
5.450000000000000178e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
5.300000000000000711e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
5.150000000000000355e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
5.000000000000000000e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
4.850000000000000533e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
4.700000000000000178e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
4.549999999999999822e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
4.400000000000000355e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
4.250000000000000000e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
4.100000000000000533e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
3.950000000000000178e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
3.800000000000000266e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
3.650000000000000355e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
3.500000000000000000e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
3.350000000000000089e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
3.200000000000000178e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
3.050000000000000266e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
2.900000000000000355e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
2.750000000000000000e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
2.600000000000000089e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
2.450000000000000178e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
2.300000000000000266e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
2.149999999999999911e+00,1.000000000000000000e+00,9.750000000000000888e-01,1.050000000000000044e+00
