center_x,center_y,left_distance,right_distance
8.197000,16.430000,0.921954,0.921954
8.047000,16.580000,0.960469,0.960469
5.247000,16.180000,0.738241,0.738241
8.247000,16.430000,0.912414,0.912414
8.047000,16.630000,0.930054,0.930054
5.297000,16.230000,0.750000,0.750000
8.297000,16.430000,0.905539,0.905539
7.997000,16.680000,0.860233,0.860233
5.297000,16.280000,0.738241,0.738241
8.347000,16.380000,0.851469,0.851469
7.997000,16.730000,0.832166,0.832166
5.347000,16.330000,0.761577,0.761577
8.397000,16.380000,0.850000,0.850000
7.997000,16.780000,0.806226,0.806226
5.397000,16.380000,0.738241,0.738241
8.447000,16.380000,0.850000,0.850000
7.997000,16.830000,0.782624,0.782624
5.397000,16.430000,0.750000,0.750000
8.497000,16.380000,0.850000,0.850000
7.997000,16.880000,0.761577,0.761577
5.447000,16.480000,0.738241,0.738241
8.547000,16.330000,0.800000,0.800000
7.997000,16.930000,0.738241,0.738241
5.447000,16.530000,0.738241,0.738241
8.597000,16.330000,0.800000,0.800000
7.947000,16.980000,0.670820,0.670820
5.497000,16.580000,0.738241,0.738241
8.647000,16.330000,0.801561,0.801561
7.947000,17.030000,0.650000,0.650000
5.547000,16.630000,0.715891,0.715891
8.697000,16.330000,0.806226,0.806226
7.897000,17.080000,0.583095,0.583095
5.547000,16.680000,0.721110,0.721110
8.747000,16.330000,0.813941,0.813941
7.897000,17.130000,0.559017,0.559017
5.597000,16.730000,0.715891,0.715891
8.797000,16.280000,0.776209,0.776209
5.597000,16.780000,0.710634,0.710634
8.847000,16.280000,0.790569,0.790569
5.647000,16.830000,0.715891,0.715891
8.897000,16.280000,0.807775,0.807775
5.647000,16.880000,0.694622,0.694622
8.947000,16.230000,0.776209,0.776209
5.697000,16.930000,0.710634,0.710634
8.997000,16.230000,0.790569,0.790569
5.747000,16.980000,0.694622,0.694622
9.047000,16.180000,0.761577,0.761577
5.747000,17.030000,0.694622,0.694622
9.097000,16.180000,0.782624,0.782624
5.747000,17.080000,0.670820,0.670820
9.147000,16.180000,0.782624,0.782624
5.797000,17.130000,0.696419,0.696419
9.197000,16.130000,0.782624,0.782624
5.847000,17.180000,0.715891,0.715891
9.247000,16.130000,0.782624,0.782624
5.847000,17.230000,0.715891,0.715891
9.297000,16.080000,0.782624,0.782624
5.847000,17.280000,0.707107,0.707107
9.347000,16.080000,0.782624,0.782624
5.847000,17.330000,0.701783,0.701783
9.397000,16.030000,0.790569,0.790569
5.897000,17.380000,0.750000,0.750000
9.447000,16.030000,0.782624,0.782624
5.897000,17.430000,0.738241,0.738241
9.497000,15.980000,0.806226,0.806226
5.947000,17.480000,0.761577,0.761577
9.547000,15.930000,0.782624,0.782624
5.947000,17.530000,0.743303,0.743303
9.597000,15.930000,0.806226,0.806226
5.997000,17.580000,0.761577,0.761577
9.647000,15.880000,0.782624,0.782624
5.997000,17.630000,0.738241,0.738241
9.697000,15.880000,0.806226,0.806226
6.047000,17.680000,0.743303,0.743303
9.747000,15.880000,0.782624,0.782624
6.047000,17.730000,0.738241,0.738241
9.797000,15.830000,0.807775,0.807775
6.097000,17.780000,0.738241,0.738241
9.847000,15.830000,0.790569,0.790569
6.097000,17.830000,0.738241,0.738241
9.897000,15.780000,0.824621,0.824621
6.147000,17.880000,0.738241,0.738241
9.947000,15.780000,0.813941,0.813941
6.147000,17.930000,0.721110,0.721110
9.997000,15.780000,0.806226,0.806226
6.197000,17.980000,0.738241,0.738241
10.047000,15.780000,0.801561,0.801561
6.197000,18.030000,0.715891,0.715891
10.097000,15.730000,0.850000,0.850000
6.247000,18.080000,0.738241,0.738241
10.147000,15.730000,0.850000,0.850000
6.247000,18.130000,0.715891,0.715891
10.197000,15.730000,0.850000,0.850000
6.297000,18.180000,0.738241,0.738241
10.247000,15.730000,0.851469,0.851469
6.297000,18.230000,0.715891,0.715891
10.297000,15.730000,0.855862,0.855862
6.347000,18.280000,0.738241,0.738241
10.347000,15.680000,0.912414,0.912414
6.397000,18.330000,0.721110,0.721110
10.397000,15.680000,0.921954,0.921954
6.397000,18.380000,0.721110,0.721110
10.447000,15.680000,0.934077,0.934077
6.447000,18.430000,0.738241,0.738241
10.497000,15.680000,0.948683,0.948683
6.497000,18.480000,0.738241,0.738241
10.547000,15.630000,1.006231,1.006231
10.547000,15.680000,0.965660,0.965660
6.497000,18.530000,0.738241,0.738241
10.547000,15.580000,0.984886,0.984886
10.597000,15.680000,0.984886,0.984886
6.547000,18.580000,0.750000,0.750000
10.597000,15.530000,0.917878,0.917878
10.647000,15.730000,0.961769,0.961769
6.597000,18.630000,0.743303,0.743303
10.597000,15.480000,0.894427,0.894427
10.697000,15.780000,0.943398,0.943398
6.647000,18.680000,0.743303,0.743303
10.597000,15.430000,0.873212,0.873212
10.747000,15.830000,0.930054,0.930054
6.647000,18.730000,0.750000,0.750000
10.597000,15.380000,0.832166,0.832166
10.797000,15.880000,0.917878,0.917878
6.697000,18.780000,0.763217,0.763217
10.647000,15.330000,0.782624,0.782624
10.847000,15.930000,0.894427,0.894427
6.747000,18.830000,0.782624,0.782624
10.647000,15.280000,0.761577,0.761577
10.897000,15.980000,0.873212,0.873212
6.797000,18.880000,0.806226,0.806226
10.647000,15.230000,0.738241,0.738241
10.897000,16.030000,0.884590,0.884590
6.847000,18.880000,0.806226,0.806226
10.647000,15.180000,0.694622,0.694622
10.947000,16.080000,0.874643,0.874643
6.897000,18.930000,0.827647,0.827647
10.697000,15.130000,0.650000,0.650000
10.997000,16.130000,0.860233,0.860233
6.947000,18.980000,0.850000,0.850000
10.697000,15.080000,0.626498,0.626498
10.997000,16.180000,0.860233,0.860233
6.997000,19.030000,0.873212,0.873212
10.747000,15.030000,0.559017,0.559017
11.047000,16.230000,0.873212,0.873212
7.047000,19.030000,0.854400,0.854400
10.747000,14.980000,0.538516,0.538516
11.047000,16.280000,0.850000,0.850000
7.097000,19.080000,0.886002,0.886002
11.097000,16.330000,0.873212,0.873212
7.147000,19.080000,0.873212,0.873212
11.097000,16.380000,0.854400,0.854400
7.197000,19.130000,0.912414,0.912414
11.097000,16.430000,0.838153,0.838153
7.247000,19.180000,0.955249,0.955249
11.097000,16.480000,0.824621,0.824621
7.247000,19.230000,1.000000,1.000000
7.297000,19.180000,0.951315,0.951315
11.147000,16.530000,0.863134,0.863134
7.247000,19.280000,0.970824,0.970824
7.347000,19.130000,0.900000,0.900000
11.147000,16.580000,0.855862,0.855862
7.247000,19.330000,0.939415,0.939415
7.397000,19.130000,0.900000,0.900000
11.147000,16.630000,0.851469,0.851469
7.197000,19.380000,0.874643,0.874643
7.447000,19.130000,0.900000,0.900000
11.147000,16.680000,0.850000,0.850000
7.197000,19.430000,0.850000,0.850000
7.497000,19.130000,0.900000,0.900000
11.197000,16.730000,0.900000,0.900000
7.147000,19.480000,0.782624,0.782624
7.547000,19.080000,0.850000,0.850000
11.197000,16.780000,0.900000,0.900000
7.147000,19.530000,0.761577,0.761577
7.597000,19.080000,0.850000,0.850000
11.197000,16.830000,0.900000,0.900000
7.647000,19.080000,0.850000,0.850000
11.197000,16.880000,0.901388,0.901388
7.697000,19.080000,0.850000,0.850000
11.197000,16.930000,0.905539,0.905539
11.247000,16.930000,0.955249,0.955249
7.747000,19.080000,0.850000,0.850000
11.197000,16.980000,0.912414,0.912414
11.297000,16.930000,1.004988,1.004988
7.797000,19.030000,0.800000,0.800000
11.147000,17.030000,0.873212,0.873212
11.347000,16.930000,0.984886,0.984886
7.847000,19.030000,0.800000,0.800000
11.147000,17.080000,0.886002,0.886002
11.397000,16.980000,0.930054,0.930054
7.897000,19.030000,0.801561,0.801561
11.147000,17.130000,0.901388,0.901388
11.447000,16.980000,0.901388,0.901388
7.947000,19.030000,0.806226,0.806226
11.097000,17.180000,0.873212,0.873212
11.497000,16.980000,0.874643,0.874643
7.997000,18.980000,0.764853,0.764853
11.047000,17.230000,0.850000,0.850000
11.547000,16.980000,0.832166,0.832166
8.047000,18.980000,0.776209,0.776209
10.997000,17.280000,0.832166,0.832166
11.597000,17.030000,0.781025,0.781025
8.097000,18.980000,0.790569,0.790569
10.947000,17.330000,0.820061,0.820061
11.647000,17.030000,0.750000,0.750000
8.147000,18.980000,0.806226,0.806226
10.947000,17.380000,0.827647,0.827647
11.697000,17.030000,0.721110,0.721110
8.197000,18.930000,0.776209,0.776209
10.897000,17.430000,0.806226,0.806226
11.747000,17.030000,0.694622,0.694622
8.247000,18.930000,0.790569,0.790569
10.847000,17.430000,0.813941,0.813941
8.297000,18.880000,0.761577,0.761577
10.797000,17.480000,0.813941,0.813941
8.347000,18.880000,0.776209,0.776209
10.747000,17.530000,0.806226,0.806226
8.397000,18.880000,0.782624,0.782624
10.697000,17.580000,0.782624,0.782624
8.447000,18.830000,0.761577,0.761577
10.647000,17.580000,0.790569,0.790569
8.497000,18.830000,0.782624,0.782624
10.597000,17.630000,0.782624,0.782624
8.547000,18.780000,0.761577,0.761577
10.547000,17.630000,0.782624,0.782624
8.597000,18.780000,0.782624,0.782624
10.497000,17.680000,0.790569,0.790569
8.647000,18.730000,0.761577,0.761577
10.447000,17.680000,0.781025,0.781025
8.697000,18.730000,0.782624,0.782624
10.397000,17.730000,0.790569,0.790569
8.747000,18.680000,0.763217,0.763217
10.347000,17.780000,0.782624,0.782624
8.797000,18.680000,0.782624,0.782624
10.297000,17.780000,0.782624,0.782624
8.847000,18.630000,0.781025,0.781025
10.247000,17.830000,0.790569,0.790569
8.897000,18.630000,0.781025,0.781025
10.197000,17.830000,0.782624,0.782624
8.947000,18.580000,0.782624,0.782624
10.147000,17.880000,0.806226,0.806226
8.997000,18.530000,0.763217,0.763217
10.097000,17.880000,0.782624,0.782624
9.047000,18.530000,0.782624,0.782624
10.047000,17.930000,0.806226,0.806226
9.097000,18.480000,0.781025,0.781025
9.997000,17.980000,0.806226,0.806226
9.147000,18.480000,0.782624,0.782624
9.947000,17.980000,0.790569,0.790569
9.197000,18.430000,0.790569,0.790569
9.897000,18.030000,0.806226,0.806226
9.247000,18.430000,0.782624,0.782624
9.847000,18.030000,0.782624,0.782624
9.297000,18.380000,0.806226,0.806226
9.797000,18.080000,0.806226,0.806226
9.347000,18.330000,0.790569,0.790569
9.747000,18.080000,0.782624,0.782624
9.397000,18.330000,0.806226,0.806226
9.697000,18.130000,0.806226,0.806226
9.447000,18.280000,0.806226,0.806226
9.647000,18.180000,0.806226,0.806226
9.497000,18.230000,0.782624,0.782624
9.597000,18.180000,0.790569,0.790569
9.547000,18.230000,0.806226,0.806226
