x,y,velocity
9.589493345319173301e+00,1.225000000000000000e+01,5.190145452123225311e+00
9.591664384367145857e+00,1.230000000000000071e+01,5.228577139708656674e+00
9.593490064493609637e+00,1.235000000000000142e+01,5.266717808946454582e+00
9.594997267406769836e+00,1.240000000000000036e+01,5.304576061144761212e+00
9.596218567050737391e+00,1.245000000000000107e+01,5.342159967419616962e+00
9.597189707739520514e+00,1.250000000000000000e+01,5.379476993750157199e+00
9.597947325262879303e+00,1.255000000000000071e+01,5.416533996739977930e+00
9.598527043922562285e+00,1.260000000000000142e+01,5.453337268355312517e+00
9.598962023486851791e+00,1.265000000000000036e+01,5.489892607360558507e+00
9.599281974582588361e+00,1.270000000000000107e+01,5.526205398954527226e+00
9.599512614717305325e+00,1.275000000000000000e+01,5.562280689877524331e+00
9.599675503439710766e+00,1.280000000000000071e+01,5.598123252065676070e+00
9.599788175351758213e+00,1.285000000000000142e+01,5.633737632575297027e+00
9.599864483006932403e+00,1.290000000000000036e+01,5.669128190538005541e+00
9.599915065873915410e+00,1.295000000000000107e+01,5.704299123439268371e+00
9.599947873341932336e+00,1.300000000000000000e+01,5.739254485429065689e+00
9.599968685797620083e+00,1.305000000000000071e+01,5.773998200126383651e+00
9.599981595039180249e+00,1.310000000000000142e+01,5.808534069846606585e+00
9.599989421326439398e+00,1.315000000000000036e+01,5.842865782611465164e+00
9.599994057664243741e+00,1.320000000000000107e+01,5.876996917821989186e+00
9.599996741787510501e+00,1.325000000000000000e+01,5.910891576394003977e+00
9.599998262756070488e+00,1.330000000000000071e+01,5.943968665107995264e+00
9.599999112550719360e+00,1.335000000000000142e+01,5.973148942079172130e+00
9.599999594319989171e+00,1.340000000000000036e+01,5.992086128914135834e+00
9.599999898762510142e+00,1.345000000000000107e+01,5.998788483651561698e+00
9.600000159283911927e+00,1.350000000000000000e+01,5.999926780639778912e+00
9.600000495647943666e+00,1.355000000000000071e+01,5.999999999999999112e+00
9.600001055293194696e+00,1.360000000000000142e+01,5.999999999999999112e+00
9.600002061586943469e+00,1.365000000000000036e+01,5.999999999999999112e+00
9.600003879151563169e+00,1.370000000000000107e+01,5.999999999999999112e+00
9.600007107974034781e+00,1.375000000000000000e+01,5.999999999999999112e+00
9.600012720060854932e+00,1.380000000000000071e+01,5.999978609720219680e+00
9.600022254485480744e+00,1.385000000000000142e+01,5.999566211555053208e+00
9.600038088123316271e+00,1.390000000000000036e+01,5.996409891029109929e+00
9.600063799289628719e+00,1.395000000000000107e+01,5.984215675695963021e+00
9.600104638835738058e+00,1.400000000000000000e+01,5.958639663938376962e+00
9.600168116929948425e+00,1.405000000000000071e+01,5.926371782148095235e+00
9.600264702830195063e+00,1.410000000000000142e+01,5.892618036859864183e+00
9.600408618959125562e+00,1.415000000000000036e+01,5.858577738471582030e+00
9.600618689761907021e+00,1.420000000000000107e+01,5.824338274770235024e+00
9.600919181399778068e+00,1.425000000000000000e+01,5.789895929571275524e+00
9.601340542699679403e+00,1.430000000000000071e+01,5.755246736685148079e+00
9.601919934474482332e+00,1.435000000000000142e+01,5.720386388144360623e+00
9.602701417778678916e+00,1.440000000000000036e+01,5.685310107846406780e+00
9.603735666713333785e+00,1.445000000000000107e+01,5.650012489039816899e+00
9.605079082597271167e+00,1.450000000000000000e+01,5.614487302115982459e+00
9.606792217120057487e+00,1.455000000000000071e+01,5.578727291209125028e+00
9.608937463965649073e+00,1.460000000000000142e+01,5.542723992939775357e+00
9.611576050135777649e+00,1.465000000000000036e+01,5.506467625176145297e+00
9.614764445437558038e+00,1.470000000000000107e+01,5.469947102978111708e+00
9.618550403659373416e+00,1.475000000000000000e+01,5.433150236955340162e+00
9.622968940993317233e+00,1.480000000000000071e+01,5.396064150963639783e+00
9.628038632045672784e+00,1.485000000000000142e+01,5.358675919704183777e+00
9.633758641997779648e+00,1.490000000000000036e+01,5.320973376958580303e+00
9.640106887353274701e+00,1.495000000000000107e+01,5.282945994370146892e+00
9.647039591357390975e+00,1.500000000000000000e+01,5.244585697685383963e+00
9.654492248250562625e+00,1.505000000000000071e+01,5.205887490094183612e+00
9.662381668650986910e+00,1.510000000000000142e+01,5.166849794319785971e+00
9.670608507910987584e+00,1.515000000000000036e+01,5.127474482555004265e+00
9.679059770930221518e+00,1.520000000000000107e+01,5.087766587826182629e+00
9.687611503198484186e+00,1.525000000000000000e+01,5.047733642943299515e+00
9.696133132758387063e+00,1.530000000000000071e+01,5.007384500243621694e+00
9.704496020107242771e+00,1.535000000000000142e+01,4.966727464953281768e+00
9.712588542433273631e+00,1.540000000000000036e+01,4.925767765886160277e+00
9.720337626484829130e+00,1.545000000000000107e+01,4.884444507921966050e+00
9.727732486636476494e+00,1.550000000000000000e+01,4.842017648000816799e+00
9.734842507977973014e+00,1.555000000000000071e+01,4.795939717404345437e+00
9.739517212783848521e+00,1.562153956806094612e+01,4.746126623069070405e+00
9.745910879469651178e+00,1.567424999267336716e+01,4.702244462068458475e+00
9.756502967066159826e+00,1.570262917030928840e+01,4.665085088027444371e+00
9.764507730687952858e+00,1.575340011784005512e+01,4.624758394636458547e+00
9.773300502568693204e+00,1.580435300013007804e+01,4.580621377860067511e+00
9.783031609102351922e+00,1.585553212285053348e+01,4.534921792890710179e+00
9.793786371824701575e+00,1.590698681212565546e+01,4.488277417976472172e+00
9.805591427874050581e+00,1.595877077709940295e+01,4.440653135688443776e+00
9.818426838089427733e+00,1.601094175995338631e+01,4.391955022101439177e+00
9.832237959291250107e+00,1.606356129068739946e+01,4.342090716128925720e+00
9.846943823001220508e+00,1.611669430175479434e+01,4.290968667295189221e+00
9.862441694340503773e+00,1.617040843118479998e+01,4.238496543498992963e+00
9.878606086493517680e+00,1.622480080646790057e+01,4.184587412957986530e+00
9.895301516367736028e+00,1.627989364328193034e+01,4.129173708912053264e+00
9.912372712855225032e+00,1.633573516206572052e+01,4.072189851416043282e+00
9.929645384351118764e+00,1.639239261759982824e+01,4.013561684279390640e+00
9.946928498022163723e+00,1.644992976952275399e+01,3.953211290955752411e+00
9.964013729008149411e+00,1.650840452380578682e+01,3.891061209758489348e+00
9.980673928871913958e+00,1.656786597232713731e+01,3.827035956048975507e+00
9.996660467886384183e+00,1.662835064279946096e+01,3.761063458647133650e+00
1.001169920860888496e+01,1.668987769267344490e+01,3.693077364126915896e+00
1.002548486400301897e+01,1.675244269825664389e+01,3.623020328206950413e+00
1.003767409968708968e+01,1.681600976379843715e+01,3.550847844375625062e+00
1.004787940127391721e+01,1.688050217409491793e+01,3.476531162731768987e+00
1.005566814369226059e+01,1.694579292019297512e+01,3.400082874998505922e+00
1.006057292745942533e+01,1.701169788315080567e+01,3.321916762105435073e+00
1.006211780124323596e+01,1.707797535192184668e+01,3.244535785696868402e+00
1.005985922381999487e+01,1.714433465437463155e+01,3.174726591599374093e+00
1.005343229658462789e+01,1.721045345528673209e+01,3.120116623088359020e+00
1.004258678006707228e+01,1.727599884873237102e+01,3.082297638307719634e+00
1.002719873335666634e+01,1.734064440628484149e+01,3.059053643596464589e+00
9.977925968888680330e+00,1.746067131984684195e+01,3.047505624310595351e+00
9.915548101565452299e+00,1.757274269314956427e+01,3.044950703479424980e+00
9.882643180745271039e+00,1.763577140718643221e+01,3.048972457981291129e+00
9.845152152753140484e+00,1.769604885576941200e+01,3.057483787786497320e+00
9.803184611225624678e+00,1.775318741345190432e+01,3.068749426157769022e+00
9.756931109905774946e+00,1.780684512959677690e+01,3.081388511162983956e+00
9.706663036427228164e+00,1.785674417470032083e+01,3.094370778262631294e+00
9.652723674917115915e+00,1.790268288813238939e+01,3.107025115085189526e+00
9.595512584682438728e+00,1.794454069801683005e+01,3.119076145751446205e+00
9.535465084090128940e+00,1.798227510195646062e+01,3.130706259247222789e+00
9.473028253722343806e+00,1.801590970143458748e+01,3.142619513110711083e+00
9.361851069989267415e+00,1.807976420631825221e+01,3.156075418687757317e+00
9.242754706704189971e+00,1.813141877838445382e+01,3.172863977864166962e+00
9.179365159675413111e+00,1.814978455189438122e+01,3.195213003808817565e+00
9.115215651076628234e+00,1.816433120302957960e+01,3.225648816150895826e+00
9.050552989189680986e+00,1.817510917688752770e+01,3.266805321212050472e+00
8.985628414067797110e+00,1.818225326383184637e+01,3.320753250942326318e+00
8.920687880470884679e+00,1.818598017644623965e+01,3.386714642029925226e+00
8.855956984407027832e+00,1.818656423591362170e+01,3.459150626219360092e+00
8.791627888918210232e+00,1.818430403773823656e+01,3.532349524422494724e+00
8.727852905552593299e+00,1.817949422145201765e+01,3.604033162350479991e+00
8.664745234583669742e+00,1.817241059115124813e+01,3.673854840062390714e+00
8.602384367489248618e+00,1.816330879996814573e+01,3.741859317885905867e+00
8.540822904570244845e+00,1.815243140320654902e+01,3.808116879504264141e+00
8.480092492547294469e+00,1.814001700179941068e+01,3.872692875709075278e+00
8.420208029257729265e+00,1.812630715098513789e+01,3.935645351386049207e+00
8.361170321438381237e+00,1.811154938833318440e+01,3.997024229725596456e+00
8.302967780500216222e+00,1.809599658406464329e+01,4.056872165104898897e+00
8.245577701657047953e+00,1.807990352781505905e+01,4.115226638416663363e+00
8.188967479463364896e+00,1.806352168488534815e+01,4.172121914825697608e+00
8.133095939689964027e+00,1.804709290815718603e+01,4.227587803894397034e+00
8.077940019958036899e+00,1.803084031602544712e+01,4.281648130912135919e+00
8.023490904653739264e+00,1.801496331933181594e+01,4.334335665121654912e+00
7.969656790107253030e+00,1.799964248010874712e+01,4.385709829927807668e+00
7.916376955516239988e+00,1.798502301599569719e+01,4.435840878293932477e+00
7.863590091919763658e+00,1.797121504440093176e+01,4.484803797595973585e+00
7.811235871476172044e+00,1.795828921087538887e+01,4.532679822393354208e+00
7.759256141194626366e+00,1.794626998135644058e+01,4.579556288527932395e+00
7.707595840464771975e+00,1.793512653461550954e+01,4.625449143404097185e+00
7.656203843481411475e+00,1.792476386457260062e+01,4.669549811287598828e+00
7.605033903401019479e+00,1.791501940988963781e+01,4.709002719584697516e+00
7.583970025120209790e+00,1.790137975068531162e+01,4.744718428011888811e+00
7.529821706900083456e+00,1.789316271409822079e+01,4.789455801175910743e+00
7.450000000000000178e+00,1.788696912908971015e+01,4.842064126560085668e+00
7.400000000000000355e+00,1.787734518629126512e+01,4.889613699523088997e+00
7.350000000000000533e+00,1.786722713699342435e+01,4.932330277894770632e+00
7.300000000000000711e+00,1.785655248386487415e+01,4.973703549809266100e+00
7.250000000000000000e+00,1.784534771163028211e+01,5.014739131136389361e+00
7.200000000000000178e+00,1.783370944891361631e+01,5.055513710994769205e+00
7.150000000000000355e+00,1.782177806843273515e+01,5.096012610643398055e+00
7.100000000000000533e+00,1.780971224063208425e+01,5.136216373276588421e+00
7.050000000000000711e+00,1.779766934350780261e+01,5.176104982286101830e+00
7.000000000000000000e+00,1.778579243120004705e+01,5.215661166800444448e+00
6.950000000000000178e+00,1.777420188944067192e+01,5.254872589586339515e+00
6.900000000000000355e+00,1.776298952876754456e+01,5.293733045678222560e+00
6.850000000000000533e+00,1.775221388728425964e+01,5.332242860857928868e+00
6.800000000000000711e+00,1.774189675123614052e+01,5.370408630521432691e+00
6.750000000000000000e+00,1.773202159751876295e+01,5.408007062480097105e+00
6.700000000000000178e+00,1.772253469128780168e+01,5.441980140950736455e+00
6.650000000000000355e+00,1.771334918874243414e+01,5.459368139698279165e+00
6.600000000000000533e+00,1.770435210579715957e+01,5.444965266205080923e+00
6.550000000000000711e+00,1.769541360156819465e+01,5.412308555919687514e+00
6.500000000000000000e+00,1.768639774739691006e+01,5.375078437601672476e+00
6.450000000000000178e+00,1.767717379919807286e+01,5.337113134106515666e+00
6.400000000000000355e+00,1.766762694377777621e+01,5.298816747581357234e+00
6.350000000000000533e+00,1.765766754041066378e+01,5.260182882678654970e+00
6.300000000000000711e+00,1.764723803541937741e+01,5.221193211390772859e+00
6.250000000000000000e+00,1.763631700907242816e+01,5.181833508995389970e+00
6.200000000000000178e+00,1.762492022831409955e+01,5.142094856525462276e+00
6.150000000000000355e+00,1.761309906761353261e+01,5.101974501516237659e+00
6.100000000000000533e+00,1.760093703674851184e+01,5.061476207094170121e+00
6.050000000000000711e+00,1.758854511101128182e+01,5.020609960388956239e+00
6.000000000000000000e+00,1.757605584497597917e+01,4.979390885517201326e+00
5.950000000000000178e+00,1.756361500279993493e+01,4.937837137427364631e+00
5.900000000000000355e+00,1.755136842690297527e+01,4.895966588516859730e+00
5.850000000000000533e+00,1.753944228157187268e+01,4.853792434781495579e+00
5.800000000000000711e+00,1.752791743380555900e+01,4.811229733081656690e+00
5.750000000000000000e+00,1.751680296514759050e+01,4.767194040592723780e+00
5.700000000000000178e+00,1.750601739901508225e+01,4.717945465233324143e+00
5.618530244059174450e+00,1.749877775994442075e+01,4.663313285086047699e+00
5.564987035197495935e+00,1.748897023872055101e+01,4.617181017736047721e+00
5.545841110535198126e+00,1.747325400368746529e+01,4.580483439569039916e+00
5.494675265767821948e+00,1.746147381142529298e+01,4.539684677186255790e+00
5.443256417741001663e+00,1.744879937825100313e+01,4.493850504149166980e+00
5.391528115192503634e+00,1.743504272937997968e+01,4.445976846719135622e+00
5.339426971558277835e+00,1.742008357872479252e+01,4.396883625649422811e+00
5.286883476628053025e+00,1.740386767820272240e+01,4.346518515077075762e+00
5.233822842215374749e+00,1.738640040013234156e+01,4.294752584634106363e+00
5.180142703239737578e+00,1.736774264084390040e+01,4.241470525045098583e+00
5.125839662164352717e+00,1.734799674541867631e+01,4.186577500956095932e+00
5.070769711684901537e+00,1.732732699595004888e+01,4.129976696849979589e+00
5.014877469766986451e+00,1.730593877010043258e+01,4.071596266682041332e+00
4.958111906707450167e+00,1.728408520531744230e+01,4.011389974668865932e+00
4.900405721374498924e+00,1.726206600960558291e+01,3.949323834615066531e+00
4.841702973707165292e+00,1.724021890134615731e+01,3.885375089086622324e+00
4.781962422488230224e+00,1.721891088936097347e+01,3.819531253479161670e+00
4.721160473668366997e+00,1.719852788433050605e+01,3.751784773850855181e+00
4.659293666890762964e+00,1.717946359707833892e+01,3.682125837233293453e+00
4.596380719976732365e+00,1.716210906935626923e+01,3.610535144524966711e+00
4.532464418252445171e+00,1.714684461404618077e+01,3.536977914466711503e+00
4.467613970520040390e+00,1.713403604833554539e+01,3.461400145809220952e+00
4.401928590923815499e+00,1.712403623576361866e+01,3.383780676850569158e+00
4.335542664794366452e+00,1.711719060722275287e+01,3.304785131142458976e+00
4.268631662602639487e+00,1.711384197473113744e+01,3.228132293507978368e+00
4.201416293592147966e+00,1.711432757816474393e+01,3.161449081402994299e+00
4.134161383929703781e+00,1.711896274227762405e+01,3.109375617475142572e+00
4.067167117327317172e+00,1.712801218477053666e+01,3.071669402374177071e+00
4.000754181137090804e+00,1.714165947086806341e+01,3.046112228478188300e+00
3.935249366471928134e+00,1.715999110817218209e+01,3.030229691376525647e+00
3.870980616612033298e+00,1.718300811776553516e+01,3.021631585159726185e+00
3.743931167509754410e+00,1.724585599760445831e+01,3.018081640721825831e+00
3.628469104001841750e+00,1.732186473767929868e+01,3.017589935615415886e+00
3.568324410232869504e+00,1.736224137506801313e+01,3.018532388751538065e+00
3.511631719469069157e+00,1.740733914672023630e+01,3.019773865196274887e+00
3.458937080263380093e+00,1.745710054420115043e+01,3.020767378938658432e+00
3.410715603889725500e+00,1.751134332173515062e+01,3.021612841755672463e+00
3.367330102673297354e+00,1.756975090177624566e+01,3.023068072991890620e+00
3.329011653409356786e+00,1.763188991597498756e+01,3.026511405802172483e+00
3.256722521463273345e+00,1.774748917701090534e+01,3.033872510899357611e+00
3.232245610073396502e+00,1.781191052322695256e+01,3.047551022863533632e+00
3.210322026090850489e+00,1.788191356232493590e+01,3.070341953237668786e+00
3.164466024169762193e+00,1.801078986521176617e+01,3.105366604062302471e+00
3.155545298419467848e+00,1.807876346401482337e+01,3.155661805361174466e+00
3.151060740717686937e+00,1.814705349928277656e+01,3.222113472345415897e+00
3.150599017061349816e+00,1.821545943654975730e+01,3.299899304908659126e+00
3.153789919191579028e+00,1.828350089760847297e+01,3.380442497680668623e+00
3.160196448066722397e+00,1.835075394031096963e+01,3.459425398885901615e+00
3.169266578379985155e+00,1.841713895746910978e+01,3.536038933383566896e+00
3.180512234547632655e+00,1.848249653842155027e+01,3.610269678240058955e+00
3.193481719468652447e+00,1.854672579850186764e+01,3.682153138078782639e+00
3.207770183612908887e+00,1.860977658255680467e+01,3.751735254742178061e+00
3.223018971327419546e+00,1.867163917141242990e+01,3.819077867590160658e+00
3.238907938542755716e+00,1.873233391385329583e+01,3.884255019535455933e+00
3.255145399446743859e+00,1.879190238565460902e+01,3.947347870722794916e+00
3.271459231874739970e+00,1.885040068157984905e+01,4.008440668966734677e+00
3.287591024343790025e+00,1.890789455614050141e+01,4.067618660386056462e+00
3.303293732971010588e+00,1.896445625941242596e+01,4.124968064269834755e+00
3.318332622717159008e+00,1.902016266216940821e+01,4.180577617629882781e+00
3.332489026041467461e+00,1.907509353893420823e+01,4.234540792553615596e+00
3.345565997327712093e+00,1.912933028114463951e+01,4.286957290876104665e+00
3.357394771889009810e+00,1.918295465473132921e+01,4.337930771751718595e+00
3.367841922241462616e+00,1.923603097560741304e+01,4.387563437049124104e+00
3.376814108269218906e+00,1.928858845449537540e+01,4.435962703794217532e+00
3.384251281480674223e+00,1.934072712014574336e+01,4.483256725349202831e+00
3.390135917827066692e+00,1.939252029493411555e+01,4.529578621359961588e+00
3.394492985097869564e+00,1.944403582895709448e+01,4.575055446763801825e+00
3.397396289530555613e+00,1.949533544354748216e+01,4.619804106888441453e+00
3.398979968094725024e+00,1.954647420057109386e+01,4.663816844609117496e+00
3.399450664401061584e+00,1.959749969604751030e+01,4.705900930281091021e+00
3.399087867195079493e+00,1.964828585954468565e+01,4.742035193681233274e+00
3.410186775879100463e+00,1.964075427186135059e+01,4.773619243609691587e+00
3.408251866380677342e+00,1.969559203367584388e+01,4.816221916575606166e+00
3.396400677196957485e+00,1.980000000000000071e+01,4.851628304942263270e+00
3.395909893539681423e+00,1.985000000000000142e+01,4.833227217963576905e+00
3.407089534985848100e+00,1.995617509904535325e+01,4.777570312011530262e+00
3.408456175150279321e+00,2.001211764758907918e+01,4.729562619181556293e+00
3.395686148622954370e+00,2.000338237311847678e+01,4.696290177010689959e+00
3.395169868531564550e+00,2.005447760660138812e+01,4.659179792286119337e+00
3.393889258330295977e+00,2.010568364680170816e+01,4.616383840081053513e+00
3.391571850881904382e+00,2.015704266631271224e+01,4.571683639716344061e+00
3.388017901026907808e+00,2.020860563574563784e+01,4.526189834295832881e+00
3.383097964869483665e+00,2.026043102357060732e+01,4.479896402186509086e+00
3.376741352981695421e+00,2.031258399640121226e+01,4.432683303112959550e+00
3.368925341680974128e+00,2.036513584107996522e+01,4.384421181082622354e+00
3.359669531506308093e+00,2.041816316810734833e+01,4.334974231084877339e+00
3.349037129215112429e+00,2.047177214513925847e+01,4.284210979515022721e+00
3.337125289984278709e+00,2.052599601001915985e+01,4.232021660104624772e+00
3.324073535704433979e+00,2.058089831498240585e+01,4.178303383849455876e+00
3.310060543722809001e+00,2.063656098328310051e+01,4.122952627399929071e+00
3.295297707179994262e+00,2.069306331503720742e+01,4.065871177025359273e+00
3.280023613890908685e+00,2.075047998108772873e+01,4.006969477322566142e+00
3.264499032645647336e+00,2.080887887051293461e+01,3.946166025322863646e+00
3.249003357889751253e+00,2.086831841136439891e+01,3.883385872775955150e+00
3.233833403445454557e+00,2.092884471006897229e+01,3.818559632960198069e+00
3.219305104420236763e+00,2.099048735716567649e+01,3.751623878884439378e+00
3.205758563449793819e+00,2.105325341703387565e+01,3.682523399718543367e+00
3.193566057186921103e+00,2.111711950569509355e+01,3.611214974012477263e+00
3.183140516900238026e+00,2.118202188133416186e+01,3.537671181696754985e+00
3.174939279280590387e+00,2.124784590454069644e+01,3.461880749708192262e+00
3.169456113511712747e+00,2.131441787641253427e+01,3.383900763462833972e+00
3.167196596194725711e+00,2.138150448763602540e+01,3.304608507158037334e+00
3.168687030610045863e+00,2.144895378927123986e+01,3.228493904128240555e+00
3.174278577574285443e+00,2.151630164839780335e+01,3.164519908678587790e+00
3.184197102655107692e+00,2.158306281071362775e+01,3.117553242215238996e+00
3.198665837915573462e+00,2.164905296042848093e+01,3.086485985957219569e+00
3.249006891162375510e+00,2.177314926687270713e+01,3.067999316019771161e+00
3.312963135169501694e+00,2.188873576264910170e+01,3.058693167831239457e+00
3.345568693363509816e+00,2.195333877971042469e+01,3.055529533829687061e+00
3.382985695884523025e+00,2.201506498459686867e+01,3.055927547774880182e+00
3.425147078612049700e+00,2.207344215544446797e+01,3.057841674401072130e+00
3.471879470651805466e+00,2.212805569805169625e+01,3.059828205825274594e+00
3.522896149683365508e+00,2.217858091847837088e+01,3.061082260625159090e+00
3.577808459215956471e+00,2.222480165478553715e+01,3.061440433502170322e+00
3.636154616728767497e+00,2.226660967503883271e+01,3.061354961299996180e+00
3.697439453216193606e+00,2.230398487710230881e+01,3.061842231492071686e+00
3.811277447612436031e+00,2.237457631999512842e+01,3.064410968832349980e+00
3.935039651260994642e+00,2.243235131602495258e+01,3.070976565314294859e+00
3.999031546807912285e+00,2.245319852218651491e+01,3.083765703047370188e+00
4.064076122305597671e+00,2.246965428549138011e+01,3.105224941135801497e+00
4.129887094360163324e+00,2.248171570868720437e+01,3.137947246201183482e+00
4.196168417006187035e+00,2.248948008000926890e+01,3.184516708942746632e+00
4.262623503738826258e+00,2.249315099872141488e+01,3.246392136382548532e+00
4.328972485515190982e+00,2.249301740827315044e+01,3.320404050943531971e+00
4.394968722342280643e+00,2.248941910962082602e+01,3.398005349234628714e+00
4.460408625602805266e+00,2.248271458989658811e+01,3.474521046227774246e+00
4.525133572466629950e+00,2.247326101383930919e+01,3.549035708762445118e+00
4.589026233947409494e+00,2.246140751759866205e+01,3.621542141826817662e+00
4.652004670436785005e+00,2.244749691894696753e+01,3.692095650190359457e+00
4.714016655408347134e+00,2.243186962979600452e+01,3.760743042320139118e+00
4.775035199958510113e+00,2.241486557752375575e+01,3.827523146920508879e+00
4.835055174181307258e+00,2.239682277486271644e+01,3.892468643567996267e+00
4.894090527461051998e+00,2.237807308709336951e+01,3.955609165769700120e+00
4.952171674793524048e+00,2.235893637669808243e+01,4.016975121062553278e+00
5.009342842954412234e+00,2.233971405988467396e+01,4.076601511056935578e+00
5.065659345177442319e+00,2.232068278475252754e+01,4.134530393719554553e+00
5.121184775115867005e+00,2.230208874147580644e+01,4.190809116573855242e+00
5.175965414946714915e+00,2.228414099917251789e+01,4.245486878398796904e+00
5.230027481527913302e+00,2.226700881763511575e+01,4.298626154586430381e+00
5.283475594248785434e+00,2.225082911187911350e+01,4.350318431851845524e+00
5.336383024823163623e+00,2.223569393724052290e+01,4.400667471770307593e+00
5.388820572902941919e+00,2.222165100992246067e+01,4.449781304346546840e+00
5.440855292942742061e+00,2.220869862146982499e+01,4.497771998640301305e+00
5.492549605110111699e+00,2.219677794553912520e+01,4.544674068358562025e+00
5.543960555890294017e+00,2.218576532358430953e+01,4.589649146340028629e+00
5.595139023774286180e+00,2.217546982747446549e+01,4.629689348216314393e+00
5.614613902626915731e+00,2.216110701437490960e+01,4.665744188800272418e+00
5.668563946085287242e+00,2.215246199435847174e+01,4.711326069235371783e+00
5.750000000000000000e+00,2.214608176362485636e+01,4.765350981853003987e+00
5.800000000000000711e+00,2.213604919454787989e+01,4.814017070079259497e+00
5.850000000000000533e+00,2.212550488170237273e+01,4.857532915534624962e+00
5.900000000000000355e+00,2.211437162702490511e+01,4.899623206485226312e+00
5.950000000000000178e+00,2.210266529102564803e+01,4.941365308329095818e+00
6.000000000000000000e+00,2.209047576450716122e+01,4.982843039348948899e+00
6.050000000000000711e+00,2.207793992225146695e+01,5.024041886663421330e+00
6.100000000000000533e+00,2.206521520645280532e+01,5.064941662936806033e+00
6.150000000000000355e+00,2.205245894010202079e+01,5.105521088005404273e+00
6.200000000000000178e+00,2.203981427045617636e+01,5.145761457023990459e+00
6.250000000000000000e+00,2.202740102851512560e+01,5.185649129309578775e+00
6.300000000000000711e+00,2.201530936307955244e+01,5.225176939427834455e+00
6.350000000000000533e+00,2.200359498345947884e+01,5.264344718834085057e+00
6.400000000000000355e+00,2.199227604036096295e+01,5.303159080846299389e+00
6.450000000000000178e+00,2.198133232721662367e+01,5.341632610041140872e+00
6.500000000000000000e+00,2.197070746532788021e+01,5.379782637164384873e+00
6.550000000000000711e+00,2.196031430418188535e+01,5.417384186744609309e+00
6.600000000000000533e+00,2.195004323704726090e+01,5.451260975532469466e+00
6.650000000000000355e+00,2.193977269341081637e+01,5.468016455802764852e+00
6.700000000000000178e+00,2.192938078612919384e+01,5.452304548616316637e+00
6.750000000000000000e+00,2.191875695838085392e+01,5.418827320778371259e+00
6.800000000000000711e+00,2.190781247897764672e+01,5.381234060513081729e+00
6.850000000000000533e+00,2.189648877368683344e+01,5.342991414811185891e+00
6.900000000000000355e+00,2.188476286834161755e+01,5.304402237872847259e+00
6.950000000000000178e+00,2.187264965965560393e+01,5.265465141500180302e+00
7.000000000000000000e+00,2.186020125912455825e+01,5.226179967011326255e+00
7.050000000000000711e+00,2.184750408228082819e+01,5.186553433267720337e+00
7.100000000000000533e+00,2.183467436665867467e+01,5.146598713628184996e+00
7.150000000000000355e+00,2.182185213964450909e+01,5.106334158688660807e+00
7.200000000000000178e+00,2.180919245201960166e+01,5.065780960435075642e+00
7.250000000000000000e+00,2.179685170845707631e+01,5.024959628109008314e+00
7.300000000000000711e+00,2.178496734717477068e+01,4.983885502995931027e+00
7.350000000000000533e+00,2.177363173387774964e+01,4.942477572891607274e+00
7.400000000000000355e+00,2.176286534157785013e+01,4.899676562505006494e+00
7.450000000000000178e+00,2.175259785024584147e+01,4.851803918366010215e+00
7.531507996791551918e+00,2.174591493897554884e+01,4.798591605850916153e+00
7.585989229305257986e+00,2.173709701205643796e+01,4.753578289958100278e+00
7.605545239458467499e+00,2.172253470475459736e+01,4.717984858541066195e+00
7.656816498485000011e+00,2.171206589217360516e+01,4.678567822094910511e+00
7.708326732735622855e+00,2.170093499094091527e+01,4.634350851926344106e+00
7.760125037844605167e+00,2.168897100832308666e+01,4.588273185123842524e+00
7.812265777504920017e+00,2.167607181967425234e+01,4.541165389460553925e+00
7.864807618804873890e+00,2.166220122732100251e+01,4.493007096726381100e+00
7.917812643177907006e+00,2.164738045423324309e+01,4.443704606452431705e+00
7.971345360153789805e+00,2.163167928648331895e+01,4.393171086355103228e+00
8.025471431637146935e+00,2.161520940019127224e+01,4.341326832916607259e+00
8.080256017361513443e+00,2.159811979867498621e+01,4.288097596527407518e+00
8.135797233629773473e+00,2.158059688999292192e+01,4.233420421056679928e+00
8.192109517408461272e+00,2.156284732739357324e+01,4.177259872899176329e+00
8.249219351305859149e+00,2.154510216152264235e+01,4.119590559313708766e+00
8.307172686096292225e+00,2.152761181531498380e+01,4.060381321426469903e+00
8.366006843858896147e+00,2.151063648196469202e+01,3.999596269320751851e+00
8.425749143652195627e+00,2.149443962613262471e+01,3.937195822197216977e+00
8.486415630040527347e+00,2.147928270489456537e+01,3.873134579163488134e+00
8.548009689163189151e+00,2.146542193803307796e+01,3.807359151048101520e+00
8.610520160473324580e+00,2.145310810790077127e+01,3.739807409069198840e+00
8.673918350166303526e+00,2.144259033236454215e+01,3.670409606531171320e+00
8.738153317406425202e+00,2.143412397605567676e+01,3.599091234721779831e+00
8.803145238756053814e+00,2.142798088462090789e+01,3.525796736242165164e+00
8.868777767635728893e+00,2.142445728862594834e+01,3.450776471837224690e+00
8.934891833408604711e+00,2.142387269470811617e+01,3.375922163956385003e+00
9.001284313431691331e+00,2.142655430501683611e+01,3.306552122804516713e+00
9.067714182138061574e+00,2.143280730491705555e+01,3.248769970964951348e+00
