x,y
7.857034181734079414e-01,6.434658370051777432e+00
8.265921441197551234e-01,6.421514327224397078e+00
8.668436583072485213e-01,6.407415993020703304e+00
9.064246826744132290e-01,6.392352114895841098e+00
9.453032305356756648e-01,6.376313500563426828e+00
9.834488178621298982e-01,6.359293190498507720e+00
1.020832673378860855e+00,6.341286607116612295e+00
1.057427943196781683e+00,6.322291677136009369e+00
1.093209886986470147e+00,6.293905425742567061e+00
1.128156228639863645e+00,6.264534920059090517e+00
1.162246950314481664e+00,6.242589923849909184e+00
1.195464661336316237e+00,6.211272019343240913e+00
1.219391228722790599e+00,6.178996334270734359e+00
1.250822265250686849e+00,6.145777099512879538e+00
1.281345454470971257e+00,6.111631057050517235e+00
1.302551486829782501e+00,6.076577338844332488e+00
1.331245133841915118e+00,6.040637320019720313e+00
1.350619779793504893e+00,6.003834448942185986e+00
1.369082493879179019e+00,5.966194057497096637e+00
1.395043310106112378e+00,5.927743155171679490e+00
1.411713298487630608e+00,5.888513216757743862e+00
1.427499233703549697e+00,5.848530909362469998e+00
1.442416124706143776e+00,5.807826973583729568e+00
1.456481404333607843e+00,5.766432914985371916e+00
1.469714755966612163e+00,5.724380774037101105e+00
1.482137922326264290e+00,5.681702901951386053e+00
1.493774499608076622e+00,5.638431579253885495e+00
1.504649720307717597e+00,5.594599021524601312e+00
1.514790228175345810e+00,5.550237181872869741e+00
1.524223848737073617e+00,5.505377569748182154e+00
1.532979358747847076e+00,5.460051087368782419e+00
1.541086257795189374e+00,5.414287884618211422e+00
1.548574545065140029e+00,5.368117232847620102e+00
1.555474504019171089e+00,5.321567417638028097e+00
1.561817367133303103e+00,5.274665420974603336e+00
1.567633218130569661e+00,5.227437551112160463e+00
1.572952126824183505e+00,5.179908672401358771e+00
1.577803726447965627e+00,5.132102414867295792e+00
1.582217068355368017e+00,5.084041151977081618e+00
1.586220493804566534e+00,5.035805071669121169e+00
1.589841522838715271e+00,4.987406301484022642e+00
1.593106760969825952e+00,4.938797451526335536e+00
1.596041822381698561e+00,4.890056544350027679e+00
1.598730348681213442e+00,4.841193505549228782e+00
1.601129005831133600e+00,4.792217806641328792e+00
1.603260939673601726e+00,4.743138455381254559e+00
1.605207177603251933e+00,4.693963989810749915e+00
1.606921661890883701e+00,4.644702475878065506e+00
1.608483819574051843e+00,4.595361508429691710e+00
1.609905037828521124e+00,4.545948215696698824e+00
1.620000000000000995e+00,4.500000000000000000e+00
1.620000000000000995e+00,4.450000000000001066e+00
1.620000000000000995e+00,4.400000000000000355e+00
1.620000000000000995e+00,4.349999999999999645e+00
1.620000000000000995e+00,4.300000000000000711e+00
1.620000000000000995e+00,4.250000000000000000e+00
1.620000000000000995e+00,4.200000000000001066e+00
1.620000000000000995e+00,4.150000000000000355e+00
1.620000000000000995e+00,4.099999999999999645e+00
1.620000000000000995e+00,4.050000000000000711e+00
1.620000000000000995e+00,4.000000000000000000e+00
1.620000000000000995e+00,3.950000000000000622e+00
1.620000000000000995e+00,3.899999999999999911e+00
1.620000000000000995e+00,3.850000000000000089e+00
1.620298332504039207e+00,3.799629156134524344e+00
1.620702874052789788e+00,3.749698018544473488e+00
1.621099611787947925e+00,3.699758248952638162e+00
1.621492487755246348e+00,3.649811296078853573e+00
1.621885100455191520e+00,3.599858475188186802e+00
1.622280703963706605e+00,3.549900984732432985e+00
1.622682205500532548e+00,3.499939756077228292e+00
1.623092161455707894e+00,3.449975678148520242e+00
1.623512771950678779e+00,3.400009770515087126e+00
1.623945656197878229e+00,3.350042814784030210e+00
1.624392053205097497e+00,3.300075578746493488e+00
1.624852803737703688e+00,3.250108822776356376e+00
1.625328279989987079e+00,3.200143306336832083e+00
1.625818199695776123e+00,3.150179794567268043e+00
1.626321981344825973e+00,3.100219064920279877e+00
1.626838340381818737e+00,3.050262131697781598e+00
1.627365479214211152e+00,3.000309877978183160e+00
1.627893480902486978e+00,2.950360822275173600e+00
1.628429235832873800e+00,2.900419579250392843e+00
1.628968869706540534e+00,2.850487392774842199e+00
1.629507958473307871e+00,2.800565674545675066e+00
1.630041509254582355e+00,2.750656021247434690e+00
1.630563945514671875e+00,2.700760232592839927e+00
1.631069096851596179e+00,2.650880330155509057e+00
1.631550193696684747e+00,2.601018576884150058e+00
1.631999867121460390e+00,2.551177497164116126e+00
1.632410153853403489e+00,2.501359897268311094e+00
1.632772506502459198e+00,2.451568886015637716e+00
1.633077808900989192e+00,2.401807895432148676e+00
